property_measurement_id,condition_id,coupon_id,coupon_id_status,condition_key,relative_path,contact_angle_deg,contact_angle_sd_deg,n_contact_angle,contact_angle_value_source,hysteresis_deg,rolloff_angle_deg,pinning_fraction
PROP-8c9f6060e2,COND-7f9b5c1534,,not_provided_by_source,900C|PDMS|unknown|spray|tape|4|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 4/Tape.xlsx,147.51000000000002,3.008671735121043,6,reported_CA_Stabw,2.3766405878905723,5.0,0.4
PROP-9f7b52b437,COND-7087ce1f06,,not_provided_by_source,900C|PDMS|unknown|spray|abrasion|5|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 5/Abrasion.xlsx,150.58500000000004,1.726143889144121,10,reported_CA_Stabw,,8.0,1.0
PROP-fdb6dc419a,COND-db3b2a3d64,,not_provided_by_source,900C|PDMS|unknown|spray|tape|5|sprayna,Figure 5/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 5/Tape.xlsx,146.24,4.695414658367435,5,reported_CA_Stabw,,7.0,1.0
PROP-55796407fb,COND-cd61e4700f,,not_provided_by_source,unsintered|PDMS|unknown|spray|abrasion|0|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_0_wetting data.xlsx,151.955,1.1739862874916605,10,reported_CA_Stabw,3.794839529960973,5.0,0.0
PROP-05057d9f3e,COND-bb480c86fc,,not_provided_by_source,unsintered|PDMS|unknown|spray|abrasion|1|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_1_wetting data.xlsx,152.125,1.4240940642163302,10,reported_CA_Stabw,2.632781608132018,6.0,0.1
PROP-da4d4ecf31,COND-04a402c9a8,,not_provided_by_source,unsintered|PDMS|unknown|spray|abrasion|2|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_2_wetting data.xlsx,149.70499999999998,2.028933181649708,10,reported_CA_Stabw,,12.0,1.0
PROP-01b8c81bee,COND-1d25c14689,,not_provided_by_source,unsintered|PDMS|unknown|spray|abrasion|3|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_3_wetting data.xlsx,143.78000000000003,4.190195332248179,10,reported_CA_Stabw,,17.0,1.0
PROP-8a4883fb22,COND-f92b9e52b0,,not_provided_by_source,unsintered|PDMS|unknown|spray|abrasion|4|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_4_wetting data.xlsx,145.04,1.601296428961566,10,reported_CA_Stabw,,,1.0
PROP-987fadfc41,COND-8f7d73de7f,,not_provided_by_source,unsintered|PDMS|unknown|spray|abrasion|5|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Abrasion test cycle_5_wetting data.xlsx,143.73000000000002,1.307006248737946,10,reported_CA_Stabw,,,1.0
PROP-a90211fbe8,COND-15d3d79641,,not_provided_by_source,unsintered|PDMS|unknown|spray|tape|0|sprayna,Figure 5/Unsintered SP coating_abrasion and tape tesing_wetting data/No calcination_Tape test cycle_0_wetting data.xlsx,153.26999999999998,1.7866169147301816,5,reported_CA_Stabw,2.374811512680964,5.0,0.0
